timestamp,time_slot,occupancy,hour_of_day,day_of_week,weekday,hour_sin,hour_cos,day_sin,day_cos,occupancy_lag1,occupancy_lag2
2024-01-06 03:00:00,492,0.0,3.0,5,Saturday,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 03:15:00,493,0.0,3.25,5,Saturday,0.7518398074789774,0.6593458151000688,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 03:30:00,494,0.0,3.5,5,Saturday,0.7933533402912352,0.6087614290087207,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 03:45:00,495,0.0,3.75,5,Saturday,0.8314696123025451,0.5555702330196024,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 04:00:00,496,0.0,4.0,5,Saturday,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 04:15:00,497,0.0,4.25,5,Saturday,0.8968727415326884,0.44228869021900125,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 04:30:00,498,0.0,4.5,5,Saturday,0.9238795325112867,0.38268343236508984,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 04:45:00,499,0.0,4.75,5,Saturday,0.9469301294951056,0.3214394653031617,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 05:00:00,500,0.0,5.0,5,Saturday,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 05:15:00,501,0.0,5.25,5,Saturday,0.9807852804032304,0.19509032201612833,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 05:30:00,502,0.0,5.5,5,Saturday,0.9914448613738104,0.1305261922200517,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 05:45:00,503,0.0,5.75,5,Saturday,0.9978589232386035,0.06540312923014327,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 06:00:00,504,0.0,6.0,5,Saturday,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 06:15:00,505,0.0,6.25,5,Saturday,0.9978589232386035,-0.06540312923014314,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 06:30:00,506,0.0,6.5,5,Saturday,0.9914448613738104,-0.1305261922200516,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 06:45:00,507,0.0,6.75,5,Saturday,0.9807852804032304,-0.1950903220161282,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 07:00:00,508,0.0,7.0,5,Saturday,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 07:15:00,509,0.0,7.25,5,Saturday,0.9469301294951057,-0.3214394653031616,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 07:30:00,510,0.0,7.5,5,Saturday,0.9238795325112868,-0.3826834323650895,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 07:45:00,511,0.0,7.75,5,Saturday,0.8968727415326884,-0.44228869021900113,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 08:00:00,512,0.0,8.0,5,Saturday,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 08:15:00,513,0.0,8.25,5,Saturday,0.8314696123025451,-0.5555702330196023,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 08:30:00,514,0.0,8.5,5,Saturday,0.7933533402912352,-0.6087614290087207,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 08:45:00,515,0.0,8.75,5,Saturday,0.7518398074789774,-0.6593458151000688,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 09:00:00,516,0.0,9.0,5,Saturday,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 09:15:00,517,0.0,9.25,5,Saturday,0.659345815100069,-0.7518398074789773,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 09:30:00,518,0.0,9.5,5,Saturday,0.6087614290087209,-0.793353340291235,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 09:45:00,519,0.0,9.75,5,Saturday,0.5555702330196025,-0.831469612302545,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 10:00:00,520,1.0,10.0,5,Saturday,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 10:15:00,521,1.0,10.25,5,Saturday,0.4422886902190017,-0.8968727415326881,-0.9749279121818236,-0.2225209339563146,1.0,0.0
2024-01-06 10:30:00,522,1.0,10.5,5,Saturday,0.3826834323650899,-0.9238795325112867,-0.9749279121818236,-0.2225209339563146,1.0,1.0
2024-01-06 10:45:00,523,2.0,10.75,5,Saturday,0.32143946530316175,-0.9469301294951056,-0.9749279121818236,-0.2225209339563146,1.0,1.0
2024-01-06 11:00:00,524,0.0,11.0,5,Saturday,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,2.0,1.0
2024-01-06 11:15:00,525,0.0,11.25,5,Saturday,0.19509032201612816,-0.9807852804032304,-0.9749279121818236,-0.2225209339563146,0.0,2.0
2024-01-06 11:30:00,526,1.0,11.5,5,Saturday,0.130526192220052,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 11:45:00,527,0.0,11.75,5,Saturday,0.06540312923014312,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,1.0,0.0
2024-01-06 12:00:00,528,1.0,12.0,5,Saturday,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2024-01-06 12:15:00,529,1.0,12.25,5,Saturday,-0.06540312923014287,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,1.0,0.0
2024-01-06 12:30:00,530,1.0,12.5,5,Saturday,-0.13052619222005177,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,1.0,1.0
2024-01-06 12:45:00,531,0.0,12.75,5,Saturday,-0.19509032201612792,-0.9807852804032305,-0.9749279121818236,-0.2225209339563146,1.0,1.0
2024-01-06 13:00:00,532,0.0,13.0,5,Saturday,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2024-01-06 13:15:00,533,0.0,13.25,5,Saturday,-0.32143946530316153,-0.9469301294951057,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 13:30:00,534,0.0,13.5,5,Saturday,-0.38268343236508967,-0.9238795325112868,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 13:45:00,535,0.0,13.75,5,Saturday,-0.44228869021900147,-0.8968727415326883,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 14:00:00,536,0.0,14.0,5,Saturday,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 14:15:00,537,0.0,14.25,5,Saturday,-0.555570233019602,-0.8314696123025455,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 14:30:00,538,0.0,14.5,5,Saturday,-0.6087614290087207,-0.7933533402912352,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 14:45:00,539,0.0,14.75,5,Saturday,-0.6593458151000688,-0.7518398074789774,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 15:00:00,540,0.0,15.0,5,Saturday,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 15:15:00,541,0.0,15.25,5,Saturday,-0.7518398074789773,-0.6593458151000691,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 15:30:00,542,0.0,15.5,5,Saturday,-0.7933533402912349,-0.6087614290087209,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 15:45:00,543,0.0,15.75,5,Saturday,-0.8314696123025452,-0.5555702330196022,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 16:00:00,544,0.0,16.0,5,Saturday,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 16:15:00,545,0.0,16.25,5,Saturday,-0.8968727415326883,-0.44228869021900136,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 16:30:00,546,0.0,16.5,5,Saturday,-0.9238795325112868,-0.3826834323650895,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 16:45:00,547,0.0,16.75,5,Saturday,-0.9469301294951056,-0.3214394653031618,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 17:00:00,548,0.0,17.0,5,Saturday,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 17:15:00,549,0.0,17.25,5,Saturday,-0.9807852804032303,-0.19509032201612866,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 17:30:00,550,0.0,17.5,5,Saturday,-0.9914448613738104,-0.13052619222005163,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 17:45:00,551,0.0,17.75,5,Saturday,-0.9978589232386035,-0.06540312923014273,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 18:00:00,552,0.0,18.0,5,Saturday,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 18:15:00,553,0.0,18.25,5,Saturday,-0.9978589232386036,0.06540312923014237,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 18:30:00,554,0.0,18.5,5,Saturday,-0.9914448613738105,0.13052619222005127,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 18:45:00,555,0.0,18.75,5,Saturday,-0.9807852804032304,0.1950903220161283,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 19:00:00,556,0.0,19.0,5,Saturday,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 19:15:00,557,0.0,19.25,5,Saturday,-0.9469301294951057,0.3214394653031615,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 19:30:00,558,0.0,19.5,5,Saturday,-0.923879532511287,0.38268343236508917,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 19:45:00,559,0.0,19.75,5,Saturday,-0.8968727415326884,0.442288690219001,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 20:00:00,560,0.0,20.0,5,Saturday,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 20:15:00,561,0.0,20.25,5,Saturday,-0.8314696123025455,0.5555702330196018,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 20:30:00,562,0.0,20.5,5,Saturday,-0.7933533402912357,0.6087614290087199,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 20:45:00,563,0.0,20.75,5,Saturday,-0.7518398074789772,0.6593458151000691,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 21:00:00,564,0.0,21.0,5,Saturday,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 21:15:00,565,0.0,21.25,5,Saturday,-0.6593458151000687,0.7518398074789775,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 21:30:00,566,0.0,21.5,5,Saturday,-0.608761429008721,0.7933533402912349,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 21:45:00,567,0.0,21.75,5,Saturday,-0.555570233019603,0.8314696123025447,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 22:00:00,568,0.0,22.0,5,Saturday,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 22:15:00,569,0.0,22.25,5,Saturday,-0.4422886902190014,0.8968727415326883,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 22:30:00,570,0.0,22.5,5,Saturday,-0.38268343236508956,0.9238795325112868,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 22:45:00,571,0.0,22.75,5,Saturday,-0.32143946530316186,0.9469301294951056,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 23:00:00,572,0.0,23.0,5,Saturday,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 23:15:00,573,0.0,23.25,5,Saturday,-0.19509032201612872,0.9807852804032303,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 23:30:00,574,0.0,23.5,5,Saturday,-0.13052619222005168,0.9914448613738104,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-06 23:45:00,575,0.0,23.75,5,Saturday,-0.0654031292301428,0.9978589232386035,-0.9749279121818236,-0.2225209339563146,0.0,0.0
2024-01-07 00:00:00,576,0.0,0.0,6,Sunday,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 00:15:00,577,0.0,0.25,6,Sunday,0.06540312923014306,0.9978589232386035,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 00:30:00,578,0.0,0.5,6,Sunday,0.13052619222005157,0.9914448613738104,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 00:45:00,579,0.0,0.75,6,Sunday,0.19509032201612825,0.9807852804032304,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 01:00:00,580,0.0,1.0,6,Sunday,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 01:15:00,581,0.0,1.25,6,Sunday,0.3214394653031616,0.9469301294951057,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 01:30:00,582,0.0,1.5,6,Sunday,0.3826834323650898,0.9238795325112867,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 01:45:00,583,0.0,1.75,6,Sunday,0.44228869021900125,0.8968727415326884,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 02:00:00,584,0.0,2.0,6,Sunday,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 02:15:00,585,0.0,2.25,6,Sunday,0.5555702330196022,0.8314696123025452,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 02:30:00,586,0.0,2.5,6,Sunday,0.6087614290087207,0.7933533402912352,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 02:45:00,587,0.0,2.75,6,Sunday,0.6593458151000688,0.7518398074789774,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 03:00:00,588,0.0,3.0,6,Sunday,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 03:15:00,589,0.0,3.25,6,Sunday,0.7518398074789774,0.6593458151000688,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 03:30:00,590,0.0,3.5,6,Sunday,0.7933533402912352,0.6087614290087207,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 03:45:00,591,0.0,3.75,6,Sunday,0.8314696123025451,0.5555702330196024,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 04:00:00,592,0.0,4.0,6,Sunday,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 04:15:00,593,0.0,4.25,6,Sunday,0.8968727415326884,0.44228869021900125,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 04:30:00,594,0.0,4.5,6,Sunday,0.9238795325112867,0.38268343236508984,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 04:45:00,595,0.0,4.75,6,Sunday,0.9469301294951056,0.3214394653031617,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 05:00:00,596,0.0,5.0,6,Sunday,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 05:15:00,597,0.0,5.25,6,Sunday,0.9807852804032304,0.19509032201612833,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 05:30:00,598,0.0,5.5,6,Sunday,0.9914448613738104,0.1305261922200517,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 05:45:00,599,0.0,5.75,6,Sunday,0.9978589232386035,0.06540312923014327,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 06:00:00,600,0.0,6.0,6,Sunday,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 06:15:00,601,0.0,6.25,6,Sunday,0.9978589232386035,-0.06540312923014314,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 06:30:00,602,0.0,6.5,6,Sunday,0.9914448613738104,-0.1305261922200516,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 06:45:00,603,0.0,6.75,6,Sunday,0.9807852804032304,-0.1950903220161282,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 07:00:00,604,0.0,7.0,6,Sunday,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 07:15:00,605,0.0,7.25,6,Sunday,0.9469301294951057,-0.3214394653031616,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 07:30:00,606,0.0,7.5,6,Sunday,0.9238795325112868,-0.3826834323650895,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 07:45:00,607,0.0,7.75,6,Sunday,0.8968727415326884,-0.44228869021900113,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 08:00:00,608,0.0,8.0,6,Sunday,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 08:15:00,609,0.0,8.25,6,Sunday,0.8314696123025451,-0.5555702330196023,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 08:30:00,610,0.0,8.5,6,Sunday,0.7933533402912352,-0.6087614290087207,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 08:45:00,611,0.0,8.75,6,Sunday,0.7518398074789774,-0.6593458151000688,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 09:00:00,612,0.0,9.0,6,Sunday,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 09:15:00,613,0.0,9.25,6,Sunday,0.659345815100069,-0.7518398074789773,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 09:30:00,614,0.0,9.5,6,Sunday,0.6087614290087209,-0.793353340291235,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 09:45:00,615,0.0,9.75,6,Sunday,0.5555702330196025,-0.831469612302545,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 10:00:00,616,0.0,10.0,6,Sunday,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 10:15:00,617,0.0,10.25,6,Sunday,0.4422886902190017,-0.8968727415326881,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 10:30:00,618,0.0,10.5,6,Sunday,0.3826834323650899,-0.9238795325112867,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 10:45:00,619,0.0,10.75,6,Sunday,0.32143946530316175,-0.9469301294951056,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 11:00:00,620,0.0,11.0,6,Sunday,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 11:15:00,621,0.0,11.25,6,Sunday,0.19509032201612816,-0.9807852804032304,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 11:30:00,622,0.0,11.5,6,Sunday,0.130526192220052,-0.9914448613738104,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 11:45:00,623,0.0,11.75,6,Sunday,0.06540312923014312,-0.9978589232386035,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 12:00:00,624,0.0,12.0,6,Sunday,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 12:15:00,625,0.0,12.25,6,Sunday,-0.06540312923014287,-0.9978589232386035,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 12:30:00,626,0.0,12.5,6,Sunday,-0.13052619222005177,-0.9914448613738104,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 12:45:00,627,0.0,12.75,6,Sunday,-0.19509032201612792,-0.9807852804032305,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 13:00:00,628,0.0,13.0,6,Sunday,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 13:15:00,629,0.0,13.25,6,Sunday,-0.32143946530316153,-0.9469301294951057,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 13:30:00,630,0.0,13.5,6,Sunday,-0.38268343236508967,-0.9238795325112868,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 13:45:00,631,0.0,13.75,6,Sunday,-0.44228869021900147,-0.8968727415326883,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 14:00:00,632,0.0,14.0,6,Sunday,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 14:15:00,633,0.0,14.25,6,Sunday,-0.555570233019602,-0.8314696123025455,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 14:30:00,634,0.0,14.5,6,Sunday,-0.6087614290087207,-0.7933533402912352,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 14:45:00,635,0.0,14.75,6,Sunday,-0.6593458151000688,-0.7518398074789774,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 15:00:00,636,0.0,15.0,6,Sunday,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 15:15:00,637,0.0,15.25,6,Sunday,-0.7518398074789773,-0.6593458151000691,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 15:30:00,638,0.0,15.5,6,Sunday,-0.7933533402912349,-0.6087614290087209,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 15:45:00,639,0.0,15.75,6,Sunday,-0.8314696123025452,-0.5555702330196022,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 16:00:00,640,0.0,16.0,6,Sunday,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 16:15:00,641,0.0,16.25,6,Sunday,-0.8968727415326883,-0.44228869021900136,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 16:30:00,642,0.0,16.5,6,Sunday,-0.9238795325112868,-0.3826834323650895,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 16:45:00,643,0.0,16.75,6,Sunday,-0.9469301294951056,-0.3214394653031618,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 17:00:00,644,0.0,17.0,6,Sunday,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 17:15:00,645,0.0,17.25,6,Sunday,-0.9807852804032303,-0.19509032201612866,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 17:30:00,646,0.0,17.5,6,Sunday,-0.9914448613738104,-0.13052619222005163,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 17:45:00,647,0.0,17.75,6,Sunday,-0.9978589232386035,-0.06540312923014273,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 18:00:00,648,0.0,18.0,6,Sunday,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 18:15:00,649,0.0,18.25,6,Sunday,-0.9978589232386036,0.06540312923014237,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 18:30:00,650,0.0,18.5,6,Sunday,-0.9914448613738105,0.13052619222005127,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 18:45:00,651,0.0,18.75,6,Sunday,-0.9807852804032304,0.1950903220161283,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 19:00:00,652,0.0,19.0,6,Sunday,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 19:15:00,653,0.0,19.25,6,Sunday,-0.9469301294951057,0.3214394653031615,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 19:30:00,654,0.0,19.5,6,Sunday,-0.923879532511287,0.38268343236508917,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 19:45:00,655,0.0,19.75,6,Sunday,-0.8968727415326884,0.442288690219001,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 20:00:00,656,0.0,20.0,6,Sunday,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 20:15:00,657,0.0,20.25,6,Sunday,-0.8314696123025455,0.5555702330196018,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 20:30:00,658,0.0,20.5,6,Sunday,-0.7933533402912357,0.6087614290087199,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 20:45:00,659,0.0,20.75,6,Sunday,-0.7518398074789772,0.6593458151000691,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 21:00:00,660,0.0,21.0,6,Sunday,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 21:15:00,661,0.0,21.25,6,Sunday,-0.6593458151000687,0.7518398074789775,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 21:30:00,662,0.0,21.5,6,Sunday,-0.608761429008721,0.7933533402912349,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 21:45:00,663,0.0,21.75,6,Sunday,-0.555570233019603,0.8314696123025447,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 22:00:00,664,0.0,22.0,6,Sunday,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 22:15:00,665,0.0,22.25,6,Sunday,-0.4422886902190014,0.8968727415326883,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 22:30:00,666,0.0,22.5,6,Sunday,-0.38268343236508956,0.9238795325112868,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 22:45:00,667,0.0,22.75,6,Sunday,-0.32143946530316186,0.9469301294951056,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 23:00:00,668,0.0,23.0,6,Sunday,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 23:15:00,669,0.0,23.25,6,Sunday,-0.19509032201612872,0.9807852804032303,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 23:30:00,670,0.0,23.5,6,Sunday,-0.13052619222005168,0.9914448613738104,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-07 23:45:00,671,0.0,23.75,6,Sunday,-0.0654031292301428,0.9978589232386035,-0.7818314824680299,0.6234898018587334,0.0,0.0
2024-01-08 00:00:00,672,0.0,0.0,0,Monday,0.0,1.0,0.0,1.0,0.0,0.0
2024-01-08 00:15:00,673,0.0,0.25,0,Monday,0.06540312923014306,0.9978589232386035,0.0,1.0,0.0,0.0
2024-01-08 00:30:00,674,0.0,0.5,0,Monday,0.13052619222005157,0.9914448613738104,0.0,1.0,0.0,0.0
